Job Title,Company Name,Company Location,Job Time,Job Location,Posting Date,Requirement,Job URL,Speciality,skills,skills_text,cleaned_skills,cleaned_skills_v2,cleaned_skills_text_v2
Senior Full Stack TypeScript Engineer,"Nile Bits, LLC ","6th of October, Giza, Egypt",Full Time,Remote,2 months ago,Experienced · 5 - 15 Yrs of Exp · IT/Software Development · TypeScript · React · JavaScript · Node.js,https://wuzzuf.net/jobs/p/axxnmazvmdqp-senior-full-stack-typescript-engineer-nile-bits-llc-giza-egypt,Full Stack,"['experienced', 'it/software development', 'typescript', 'react', 'javascript', 'node.js']",experienced it/software development typescript react javascript node.js,it/software development typescript react javascript node.js,"['typescript', 'react', 'javascript', 'node.js']",typescript react javascript node.js
Junior Full Stack .Net Developer,ATI Systems ,"Mohandessin, Giza, Egypt",Full Time,On-site,2 months ago,Entry Level · 1 - 3 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Full Stack · Information Technology (IT) · Software Development · Stack · NET · JavaScrip,https://wuzzuf.net/jobs/p/bcbq8qeprbqi-junior-full-stack-net-developer-ati-systems-giza-egypt,Full Stack,"['entry level', 'creative/design/art', 'it/software development', 'computer science', 'full stack', 'stack', 'net', 'javascrip']",entry level creative/design/art it/software development computer science full stack stack net javascrip,entry level creative/design/art it/software development computer science full stack net javascrip,"['creative/design/art', 'computer science', 'full stack', 'stack', 'net', 'javascrip']",creative/design/art computer science full stack stack net javascrip
Senior Full Stack .Net Developer,ATI Systems ,"Mohandessin, Giza, Egypt",Full Time,On-site,2 months ago,Experienced · 4 - 6 Yrs of Exp · Creative/Design/Art · IT/Software Development · Engineering - Telecom/Technology · .Net · Angular · ASP.Net · Computer Engineering · Computer Science · Information Technology (IT) · JavaScrip,https://wuzzuf.net/jobs/p/ekatlxngwtti-senior-full-stack-net-developer-ati-systems-giza-egypt,Full Stack,"['experienced', 'creative/design/art', 'it/software development', '.net', 'angular', 'asp.net', 'computer engineering', 'computer science', 'javascrip']",experienced creative/design/art it/software development .net angular asp.net computer engineering computer science javascrip,creative/design/art it/software development .net angular asp.net computer science javascrip,"['creative/design/art', '.net', 'angular', 'asp.net', 'computer engineering', 'computer science', 'javascrip']",creative/design/art .net angular asp.net computer engineering computer science javascrip
Junior Odoo Developer,Yodawy ,"Mohandessin, Giza, Egypt",Full Time,Hybrid,2 months ago,Entry Level · 1 - 2 Yrs of Exp · Business Development · IT/Software Development · Engineering - Telecom/Technology · problem-solving · analytical thinking · Communication · teamwork · Attention to deta,https://wuzzuf.net/jobs/p/bhfom7zskwsb-junior-odoo-developer-yodawy-giza-egypt,Quality Control,"['entry level', 'business development', 'it/software development', 'problem-solving', 'analytical thinking', 'communication', 'teamwork', 'attention to deta']",entry level business development it/software development problem-solving analytical thinking communication teamwork attention to deta,entry level business development it/software problemsolving analytical thinking communication teamwork attention to deta,"['business development', 'problem-solving', 'analytical thinking', 'communication', 'teamwork', 'attention to deta']",business development problem-solving analytical thinking communication teamwork attention to deta
Application Support Engineer,STM ,"New Cairo, Cairo, Egypt",Full Time,On-site,2 months ago,Experienced · 2 - 3 Yrs of Exp · Installation/Maintenance/Repair · IT/Software Development · Engineering - Telecom/Technology · Application Support · Incident Management · Troubleshooting · SQL/Database Management · Customer Service · ITIL Processes · Problem Solving,https://wuzzuf.net/jobs/p/9nzsccihsnhc-application-support-engineer-stm-cairo-egypt,Mobile,"['experienced', 'installation/maintenance/repair', 'it/software development', 'application support', 'incident management', 'troubleshooting', 'sql/database management', 'customer service', 'itil processes', 'problem solving']",experienced installation/maintenance/repair it/software development application support incident management troubleshooting sql/database management customer service itil processes problem solving,it/software development application support incident management troubleshooting sql/database customer service itil processes problem solving,"['application support', 'incident management', 'troubleshooting', 'sql/database management', 'customer service', 'itil processes', 'problem solving']",application support incident management troubleshooting sql/database management customer service itil processes problem solving
Senior Backend Developer (Node.js),Erada ,"Maadi, Cairo, Egypt",Full Time,Hybrid,2 months ago,Experienced · 5+ Yrs of Exp · IT/Software Development · Engineering - Telecom/Technology · Computer Science · Software Development · Node.js · backend · Docker · Microservice Architecture · Angular · AWS,https://wuzzuf.net/jobs/p/gnyitzi2jext-senior-backend-developer-nodejs-erada-cairo-egypt,Backend,"['experienced', 'it/software development', 'computer science', 'node.js', 'backend', 'docker', 'microservice architecture', 'angular', 'aws']",experienced it/software development computer science node.js backend docker microservice architecture angular aws,it/software development computer science node.js backend docker microservice architecture angular aws,"['computer science', 'node.js', 'backend', 'docker', 'microservice architecture', 'angular', 'aws']",computer science node.js backend docker microservice architecture angular aws
Sales Account Manager,Future Solutions  ,"Glim, Alexandria, Egypt",Full Time,On-site,2 months ago,Experienced · 2 - 5 Yrs of Exp · males_only · Business Development · IT/Software Development · Account Management · Sales Negotiation · Business Development · CRM Software Proficiency · Presentation Skills · Problem Solving · Communication · Team Collaboratio,https://wuzzuf.net/jobs/p/zejlrb3fdxyc-sales-account-manager-future-solutions-alexandria-egypt,Full Stack,"['experienced', 'business development', 'it/software development', 'account management', 'sales negotiation', 'crm software proficiency', 'presentation skills', 'problem solving', 'communication', 'team collaboratio']",experienced business development it/software development account management sales negotiation crm software proficiency presentation skills problem solving communication team collaboratio,business development it/software account management sales negotiation crm proficiency presentation skills problem solving communication team collaboratio,"['business development', 'account management', 'sales negotiation', 'crm software proficiency', 'presentation skills', 'problem solving', 'communication', 'team collaboratio']",business development account management sales negotiation crm software proficiency presentation skills problem solving communication team collaboratio
Quality Manager,Confidential ,"Bourj Alarab, Alexandria, Egypt",Full Time,On-site,2 months ago,Manager · 7+ Yrs of Exp · IT/Software Development · Operations/Management · Quality · Quality Management · Quality Assurance · Quality Control · ISO Standards · Root Cause Analysis · Process Improvement · Team Leadership,https://wuzzuf.net/jobs/p/dku3gnrq0hwt-quality-manager-alexandria-egypt,Quality Control,"['manager', 'it/software development', 'quality', 'quality management', 'quality assurance', 'quality control', 'iso standards', 'root cause analysis', 'process improvement', 'team leadership']",manager it/software development quality quality management quality assurance quality control iso standards root cause analysis process improvement team leadership,it/software development quality management assurance control iso standards root cause analysis process improvement team leadership,"['quality', 'quality management', 'quality assurance', 'quality control', 'iso standards', 'root cause analysis', 'process improvement', 'team leadership']",quality quality management quality assurance quality control iso standards root cause analysis process improvement team leadership
IT Manager,Confidential ,"Bourj Alarab, Alexandria, Egypt",Full Time,On-site,2 months ago,Manager · 10+ Yrs of Exp · IT/Software Development · Project/Program Management · Engineering - Telecom/Technology · IT Infrastructure Management · Network Administration · Cybersecurity · Team Leadership · Project Management · Problem Solving · Vendor Manag,https://wuzzuf.net/jobs/p/ebqwrrva4xqd-it-manager-alexandria-egypt,Backend,"['manager', 'it/software development', 'project/program management', 'it infrastructure management', 'network administration', 'cybersecurity', 'team leadership', 'project management', 'problem solving', 'vendor manag']",manager it/software development project/program management it infrastructure management network administration cybersecurity team leadership project management problem solving vendor manag,it/software development project/program management infrastructure network administration cybersecurity team leadership project problem solving vendor manag,"['project/program management', 'it infrastructure management', 'network administration', 'cybersecurity', 'team leadership', 'project management', 'problem solving', 'vendor manag']",project/program management it infrastructure management network administration cybersecurity team leadership project management problem solving vendor manag
AI Engineer,Confidential ,"Cairo, Egypt",Full Time,Remote,2 months ago,Experienced · 2+ Yrs of Exp · IT/Software Development · Artificial Intelligence · Problem Solving · Machine Learning (ML) · Deep Learning · Natural Language Processing (NLP) · Generative AI · Data Engineering · Feature Engineering,https://wuzzuf.net/jobs/p/qahlzxzzkdfm-ai-engineer-cairo-egypt,Artificial Intelligence,"['experienced', 'it/software development', 'artificial intelligence', 'problem solving', 'machine learning (ml)', 'deep learning', 'natural language processing (nlp)', 'generative ai', 'data engineering', 'feature engineering']",experienced it/software development artificial intelligence problem solving machine learning (ml) deep learning natural language processing (nlp) generative ai data engineering feature engineering,it/software development artificial intelligence problem solving machine learning ml deep natural language processing nlp generative ai data feature,"['artificial intelligence', 'problem solving', 'machine learning (ml)', 'deep learning', 'natural language processing (nlp)', 'generative ai', 'data engineering', 'feature engineering']",artificial intelligence problem solving machine learning (ml) deep learning natural language processing (nlp) generative ai data engineering feature engineering
