course_id,course_title,url,level,subject,FrameWork,Language
976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,Intermediate Level,Java,Spring,-
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,All Levels,WordPress,WordPress,-
563880,Single Page Application of MVC 5 Using AngularJS,https://www.udemy.com/maruti-spa-angularjs/,Intermediate Level,Web / FrontEnd,Angular,-
288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,Beginner Level,Web / FrontEnd,-,javascript
858762,Rails Ecommerce App with HTML Template from Themeforest,https://www.udemy.com/rails-ecommerce-app-with-html-template-from-themeforest/,Intermediate Level,Web / FrontEnd,-,HTML
113888,Writing CSS with {LESS} - Tutorial From Infinite Skills,https://www.udemy.com/writing-css-with-less-tutorial-from-infinite-skills/,All Levels,Web / FrontEnd,-,CSS
25615,Login and Registration from Scratch with PHP and MySQL,https://www.udemy.com/authentication-from-scratch-with-php-and-mysql/,Intermediate Level,Data Analysis,SQL,-
253246,Core Concepts in HTML 5,https://www.udemy.com/core-concepts-in-html-5/,Beginner Level,Web / FrontEnd,-,HTML
735796,Object Orientation in PHP,https://www.udemy.com/object-orientation/,Beginner Level,Backend,PHP,-
642940,Build A YouTube Downloader With C# And GitHub,https://www.udemy.com/youtubedownloader/,Intermediate Level,Backend,.NET,C#
422012,Querying Microsoft SQL Server 2012 - (Exam No. 70-461),https://www.udemy.com/querying-sql-server-2012-70-461/,All Levels,Data Analysis,SQL,-
1008246,Modern E-Commerce Store In php & mysqli With Bootstrap,https://www.udemy.com/modern-e-commerce-store-in-php-mysqli-with-bootstrap/,All Levels,Backend,PHP,-
576722,Simple And Easy: Wordpress For Beginners,https://www.udemy.com/simple-and-easy-wordpress-101/,Beginner Level,WordPress,WordPress,-
212394,Introduction to Node.js Development,https://www.udemy.com/refactoru-intro-nodejs/,Expert Level,Backend,Nodejs,-
845794,Advance JavaScript for Coders: Learn OOP in JavaScript,https://www.udemy.com/advance-javascript-for-coders-learn-oop-in-javascript/,Intermediate Level,Web / FrontEnd,-,javascript
835346,jQuery UI Ultimate:Design Amazing Interfaces Using jQuery UI,https://www.udemy.com/jquery-ui-ultimatedesign-amazing-interfaces-using-jquery-ui/,All Levels,JavaScript Library,jQuery,-
973932,Learn Spring Security 4 Intermediate - Hands On,https://www.udemy.com/learn-spring-security-4-intermediate-hands-on/,Intermediate Level,Java,Spring,-
954710,HTML/CSS Bootcamp,https://www.udemy.com/html-css-code-bootcamp/,Beginner Level,Web / FrontEnd,-,HTML/CSS
525818,JavaScript High Performance,https://www.udemy.com/javascript-high-performance/,All Levels,Web / FrontEnd,-,javascript
1170920,Node:js : Building Rest Apis with Sails.js,https://www.udemy.com/building-rest-apis-with-sailsjs-and-nodejs/,Beginner Level,Backend,Nodejs,-
826568,Fundamentals of Angular 2 Full Stack Design,https://www.udemy.com/fundamentals-of-angular-2-full-stack-design/,Beginner Level,Web / FrontEnd,Angular,-
665686,Create Newsletter Subscription Form with PHP/AJAX in 40 Min,https://www.udemy.com/php-ajax-form-with-validation-email-ip-tracking-in-40-minutes/,All Levels,Backend,PHP,-
403106,Learn BuddyPress: Build A Social Network with WordPress,https://www.udemy.com/learn-buddypress-build-a-social-network-with-wordpress/,All Levels,WordPress,WordPress,-
145812,HTML FOR BEGINNERS,https://www.udemy.com/html-5-for-beginners/,All Levels,Web / FrontEnd,-,HTML
616818,JavaScript and jQuery Basics: Start The Journey,https://www.udemy.com/learn-javacript/,All Levels,JavaScript Library,jQuery,-
264790,How to Install WordPress From Scratch,https://www.udemy.com/install-wordpress/,Beginner Level,WordPress,WordPress,-
943386,CSS :basics for beginners,https://www.udemy.com/learn-css-fast/,All Levels,Web / FrontEnd,-,CSS
576054,"WordPress Development - Themes, Plugins & Single Page Apps",https://www.udemy.com/wordpress-development-create-wordpress-themes-and-plugins/,Intermediate Level,WordPress,WordPress,-
392526,Learn Effective HTML in No Time!,https://www.udemy.com/learn-effective-html-in-no-time/,All Levels,Web / FrontEnd,-,HTML
258886,HTML5 Geolocation in Depth:Build 7 HTML5 Geolocation Apps,https://www.udemy.com/html5-geolocation-in-depth-build-location-aware-applications/,All Levels,Web / FrontEnd,-,HTML
155640,Building a Search Engine in PHP & MySQL,https://www.udemy.com/creating-a-search-engine-in-php/,All Levels,Data Analysis,SQL,-
939536,Learn basics of HTML in 30 Minutes,https://www.udemy.com/learn-basics-of-html/,Beginner Level,Web / FrontEnd,-,HTML
368908,JavaScript from Scratch for Very Beginners,https://www.udemy.com/javascript-basics-for-begginers/,Beginner Level,Web / FrontEnd,-,javascript
366720,CSS Image filters - The modern web images color manipulation,https://www.udemy.com/super-awesome-images-with-css-image-filters/,All Levels,Web / FrontEnd,-,CSS
554136,Building Responsive Websites with Bootstrap 3 Framework,https://www.udemy.com/building-responsive-websites-with-bootstrap-3-framework/,Intermediate Level,Web / FrontEnd,Bootstrap,-
455680,Create a Membership Site with Wishlist Member & Wordpress,https://www.udemy.com/create-a-membership-site-with-wishlist-member/,All Levels,WordPress,WordPress,-
667744,Convert HTML Websites into PHP: Learn by Doing in 40 Minutes,https://www.udemy.com/convert-static-websites-from-html-to-php-for-web-designers/,All Levels,Backend,PHP,-
975916,17 Complete JavaScript   projects explained step by step,https://www.udemy.com/17-complete-javascript-projects-explained-step-by-step/,Beginner Level,Web / FrontEnd,-,javascript
1018530,Cakephp:Creating a CRUD application,https://www.udemy.com/cakephpcreating-a-crud-application/,All Levels,Backend,PHP,-
516790,HTML and CSS: A Guide to Web Design,https://www.udemy.com/html-and-css-a-guide-to-web-design/,All Levels,Web / FrontEnd,-,HTML/CSS
919354,Learn Bootstrap 4 The Most Popular HTML5 CSS3 & JS Framework,https://www.udemy.com/learn-bootstrap-4-the-most-popular-html5-css3-js-framework/,All Levels,Web / FrontEnd,Bootstrap,-
1248172,Essentials of Spring 5.0 for Developers,https://www.udemy.com/essentials-of-spring-50-for-developers/,Expert Level,Java,Spring,-
833182,JQuery DOM and Ajax Concept Explained for Beginners,https://www.udemy.com/jquery-dom-and-ajax-concept-explained-for-beginners/,All Levels,JavaScript Library,jQuery,-
654832,HTML Forms For Beginners: A Basic Introduction  ,https://www.udemy.com/html-forms-for-beginners-a-basic-introduction/,Beginner Level,Web / FrontEnd,-,HTML
895096,Ultimate JavaScript Objects,https://www.udemy.com/js-objects/,All Levels,Web / FrontEnd,-,javascript
577796,"Simple Javascript: Learn by Doing, Beginners Welcome!",https://www.udemy.com/simple-javascript-learn-by-doing/,All Levels,Web / FrontEnd,-,javascript
747650,"Learn HTML, CSS, and Ruby on Rails: Build Your First Blog",https://www.udemy.com/learn-html-css-and-ruby-on-rails-build-your-first-blog/,Beginner Level,Web / FrontEnd,-,HTML/CSS
761770,Learn HTML5 Canvas for beginners,https://www.udemy.com/learn-html5-canvas-for-beginners/,Beginner Level,Web / FrontEnd,-,HTML
723878,Bootstrap 4 Beginners: Code a Responsive Landing Page,https://www.udemy.com/bootstrap-4-beginners-code-a-responsive-landing-page/,All Levels,Web / FrontEnd,Bootstrap,-
1036028,Build Wordpress CMS Clone with Laravel 5,https://www.udemy.com/build-blog-cms-with-laravel-5/,All Levels,Backend,PHP,-
21386,Beginner Photoshop to HTML5 and CSS3,https://www.udemy.com/psd-html5-css3/,All Levels,Web / FrontEnd,-,HTML/CSS
270976,A how to guide in HTML,https://www.udemy.com/a-how-to-guide-in-html/,Beginner Level,Web / FrontEnd,-,HTML
667122,Build A Stock Downloader With Visual Studio 2015 And C#,https://www.udemy.com/csharpyahoostockdownloader/,Intermediate Level,Backend,.NET,C#
865438,jQuery UI in Action: Build 5 jQuery UI Projects,https://www.udemy.com/jquery-ui-practical-build-jquery-ui-projects/,All Levels,JavaScript Library,jQuery,-
775618,Learn jQuery from Scratch - Master of JavaScript library,https://www.udemy.com/easy-jquery-for-beginner-learn-from-scratch-step-by-step/,All Levels,JavaScript Library,jQuery,-
1088178,How To Design A WordPress Website With No Coding At All,https://www.udemy.com/how-to-make-a-wordpress-website-course/,Beginner Level,WordPress,WordPress,-
905096,CSS Animations: Create Amazing Effects on Your Website,https://www.udemy.com/css-animations-create-amazing-effects-on-your-website/,All Levels,Web / FrontEnd,-,CSS
1632804,Flutter - Beginners Course,/course/flutters-beginners-course/,,Mobile,Cross platform,Flutter
1967418,Flutter Beginner Tutorial - Build own App,/course/free-flutter-beginner-tutorial-build-own-app/,,Mobile,Cross platform,Flutter
2010554,"The Complete Flutter App Development Course for Android, iOS",/course/the-complete-flutter-app-development-course-for-android-ios/,,Mobile,Cross platform,Flutter
1671196,Flutter - Intermediate,/course/flutter-intermediate/,,Mobile,Cross platform,Flutter
1792392,Flutter - Advanced Course,/course/flutter-advanced-course/,,Mobile,Cross platform,Flutter
3879142,Flutter BLoC - From Zero to Hero Complete Course,/course/bloc-from-zero-to-hero/,,Mobile,Cross platform,Flutter
2383620,Flutter Web Development Course Build Complete FlutterWeb App,/course/flutter-web-development-course-build-complete-flutterweb-app/,,Mobile,Cross platform,Flutter
3939526,"Complete Flutter Guide 2023: Build Android, IOS and Web apps",/course/flutter-the-guide-to-build-android-ios-and-web-apps/,,Mobile,Cross platform,Flutter
4086732,Flutter 2.0: Build Modern Responsive Web & Mobile Apps,/course/flutter-build-modern-responsive-web-mobile-apps-desktop/,,Mobile,Cross platform,Flutter
4551676,Flutter Bloc Essential Course (English),/course/flutter-bloc-essential-course-english/,,Mobile,Cross platform,Flutter
2355420,Complete Flutter development - build 14 ios and android apps,/course/complete-flutter-development/,,Mobile,Cross platform,Flutter
2383642,Flutter API & JSON Course Build Real ios&Android(4 Real App),/course/flutter-api-json-course-build-real-iosandroid4-real-app/,,Mobile,Cross platform,Flutter
3389208,Flutter - How to Build an Ultimate Responsive App,/course/build-a-responsive-app-in-flutter-for-android-ios-web/,,Mobile,Cross platform,Flutter
2553003,Build a Rental App with Flutter: iOS & Android Masterclass,/course/ios-android-masterclass-build-3-apps-with-google-flutter/,,Mobile,Cross platform,Flutter
4572496,"Flutter testing : Unit, Widget & Integration testing",/course/flutter-testing-unit-widget-integration-testing/,,Mobile,Cross platform,Flutter
2498038,Flutter UI Bootcamp | Build Beautiful Apps using Flutter,/course/the-complete-flutter-ui-course-build-amazing-mobile-ui/,,Mobile,Cross platform,Flutter
2376444,Happy Flutter - Sport News Apps Flutter,/course/happy-flutter-sport-news-apps-flutter/,,Mobile,Cross platform,Flutter
3785186,Flutter Artificial Intelligence Course - Build 15+ AI Apps,/course/flutter-artificial-intelligence-course-build-15-ai-apps/,,Mobile,Cross platform,Flutter
4076366,Flutter Music Player App with State Management from Scratch,/course/flutter-music-player-app-with-state-management-from-scratch/,,Mobile,Cross platform,Flutter
1719462,Learn Flutter from scratch,/course/learn-flutter-from-scratch/,,Mobile,Cross platform,Flutter
2950932,Flutter Web: Create A Responsive Sleek Developer Portfolio,/course/flutter-web-create-a-responsive-sleek-developer-portfolio/,,Mobile,Cross platform,Flutter
4465722,Flutter Provider Essential Course (English),/course/flutter-provider-essential-course-english/,,Mobile,Cross platform,Flutter
3354610,Flutter Tutorials - Complete Flutter Course for Programmers,/course/flutter-tutorials-latest-packages-and-components/,,Mobile,Cross platform,Flutter
3671296,Flutter - Grocery App - WordPress - WooCommerce Series,/course/flutter-grocery-app-wordpress-woocommerce-series/,,Mobile,Cross platform,Flutter
4143946,Flutter Augmented Reality Course - Build 10+ Mobile AR Apps,/course/flutter-augmented-reality-course-build-10-android-ar-apps/,,Mobile,Cross platform,Flutter
2312680,Intro to Flutter For iOS & Android,/course/devslopes-flutter/,,Mobile,Cross platform,Flutter
3576615,Flutter cross-platform course that will get you job.,/course/flutter-cross-platform-course-that-will-get-you-job/,,Mobile,Cross platform,Flutter
4839360,Master Clean Architecture in Flutter for beginners,/course/master-clean-architecture-in-flutter-for-beginners/,,Mobile,Cross platform,Flutter
4430718,Flutter Course for Beginners - Learn Flutter from Scratch,/course/flutter-course-for-beginners-learn-flutter-from-scratch/,,Mobile,Cross platform,Flutter
4352514,Build a Flutter Stopwatch App with Custom UI and Animations,/course/flutter-stopwatch-app/,,Mobile,Cross platform,Flutter
4035518,Flutter Desktop Tutorials - Create Desktop Apps in Flutter,/course/flutter-desktop-tutorials-create-desktop-apps-in-flutter/,,Mobile,Cross platform,Flutter
4571174,2023 Flutter Beginners Course(No rubbish),/course/2022-flutter-beginners-courseno-rubbish/,,Mobile,Cross platform,Flutter
4121698,Flutter Provider State Management - Blog & E-commerce App,/course/flutter-provider-state-management/,,Mobile,Cross platform,Flutter
2183484,Real-World Projects with Flutter,/course/real-world-projects-with-flutter/,,Mobile,Cross platform,Flutter
2304824,Mastering Flutter,/course/mastering-flutter/,,Mobile,Cross platform,Flutter
3958270,Practice Exams | Flutter Certified Application Developer,/course/flutter-certified-application-developer-full-practice-exams/,,Mobile,Cross platform,Flutter
533682,Java Programming Masterclass updated to Java 17,/course/java-the-complete-java-developer-course/,,Mobile,Native,java
1535678,Java Programming for Complete Beginners,/course/java-programming-tutorial-for-beginners/,,Mobile,Native,java
827692,The Complete Java Certification Course,/course/master-practical-java-development/,,Mobile,Native,java
358540,Java In-Depth: Become a Complete Java Engineer!,/course/java-in-depth-become-a-complete-java-engineer/,,Mobile,Native,java
2707184,Java Programming: Complete Beginner to Advanced,/course/java-programming-complete-beginner-to-advanced/,,Mobile,Native,java
911256,Core Java Made Easy (Covers the latest Java 17),/course/corejavamadeeasy/,,Mobile,Native,java
919872,Android Java Masterclass - Become an App Developer,/course/master-android-7-nougat-java-app-development-step-by-step/,,Mobile,Native,java
1360780,Practice Java by Building Projects,/course/practice-java-by-building-projects/,,Mobile,Native,java
2462140,Learn JAVA Programming - Beginner to Master,/course/java-se-programming/,,Mobile,Native,java
1692036,Modern Java - Learn Java 8 features by coding it,/course/modern-java-learn-java-8-features-by-coding-it/,,Mobile,Native,java
1228490,Java for Absolute Beginners,/course/java-for-absolute-beginners/,,Mobile,Native,java
3740582,The Complete Java Development Bootcamp,/course/the-complete-java-development-bootcamp/,,Mobile,Native,java
359550,Master Object Oriented Design in Java - Homework + Solutions,/course/mastering-object-oriented-design-in-java/,,Mobile,Native,java
900464,The Complete Android T + Java Developer Course™ : 2023,/course/java-android-complete-guide/,,Mobile,Native,java
529444,Java from Beginner to Expert,/course/java-from-beginner-to-expert/,,Mobile,Native,java
2691654,"Java from Zero to First Job, Practical Guide, 1500+ examples",/course/java-development-for-beginners-learnit/,,Mobile,Native,java
1568344,Java Design Patterns & SOLID Design Principles,/course/design-patterns-in-java-concepts-hands-on-projects/,,Mobile,Native,java
2002954,Learn Java Programming Crash Course,/course/learn-java-programming-crash-course/,,Mobile,Native,java
3601890,Java Data Structures and Algorithms Masterclass,/course/java-data-structures-and-algorithms-masterclass/,,Mobile,Native,java
1285808,Java for Complete Beginners,/course/java-for-complete-beginners/,,Mobile,Native,java
2241936,Java Application Performance Tuning and Memory Management,/course/java-application-performance-and-memory-management/,,Mobile,Native,java
2669808,Java Course for Complete Beginners with Practical Examples,/course/practical-java-course/,,Mobile,Native,java
3765238,Java for Beginners - Learn all the Basics of Java,/course/java-for-beginners-learn-all-the-basics-of-java/,,Mobile,Native,java
433280,Algorithms Data Structures in Java #1 (+INTERVIEW QUESTIONS),/course/algorithms-and-data-structures/,,Mobile,Native,java
1789268,Java Enterprise Edition 8 for Beginners course,/course/java-enterprise-edition-8/,,Mobile,Native,java
3728112,Project Development Using JAVA for Beginners - 2023,/course/project-development-using-java-for-beginners-2020/,,Mobile,Native,java
1309166,Become a Junior Java Software Developer,/course/become-a-junior-java-software-developer/,,Mobile,Native,java
802794,Java Basics: Learn to Code the Right Way,/course/learn-java-programming/,,Mobile,Native,java
620486,Java Puzzles to Eliminate Code Fear,/course/eliminate-code-fear/,,Mobile,Native,java
4174624,Java Programming - A Complete Java course to Become Java Ace,/course/the-complete-java-programming-bootcamp-zero-to-mastery-in-java/,,Mobile,Native,java
3520172,Object Oriented Programming - Basics to Advance (Java OOP),/course/oop-learnit/,,Mobile,Native,java
9463,Programming Java for Beginners - The Ultimate Java Tutorial,/course/learn-to-program-with-java/,,Mobile,Native,java
45006,Introduction to Java for Programmers,/course/introduction-to-java-programming/,,Mobile,Native,java
2312596,Java Programming: Step by Step from A to Z,/course/java-programming-step-by-step-from-a-to-z/,,Mobile,Native,java
4149968,Professional Java Developer Career Starter: Java Foundations,/course/neutrino-java-foundations/,,Mobile,Native,java
498706,Efficient Java Multithreading and Concurrency with Executors,/course/efficient-java-multithreading-with-executors/,,Mobile,Native,java
2644918,Java For Everyone - Zero to Hero,/course/java-for-everyone-zero-to-hero/,,Mobile,Native,java
2767688,Java Programming Masterclass: Learn Java From Scratch,/course/java-programming-course/,,Mobile,Native,java
2259748,Java Collections from basics to Advanced,/course/collections-and-concurrent-collection-video-lectures-and-tutorials/,,Mobile,Native,java
2200286,The Java Design Patterns Course,/course/java-design-patterns-course/,,Mobile,Native,java
28373,Advanced Java Programming,/course/advanced-java-programming/,,Mobile,Native,java
2446316,Java Object Oriented Programming:OOPS OOAD & Design Patterns,/course/java-object-oriented-programming-analysis-design-oops-ooad/,,Mobile,Native,java
1599486,Java for Complete Beginners: Become Junior Java Developer,/course/java-for-complete-beginers-programming-fundamentals/,,Mobile,Native,java
1875420,The Complete Core Java Course : Learn to Code,/course/core-java-from-scratch/,,Mobile,Native,java
3192072,The Complete Java Game Development Course for 2023,/course/java-games-development/,,Mobile,Native,java
1344876,What's New in Java 9 - Modules and More!,/course/whats-new-in-java-9/,,Mobile,Native,java
816152,Algorithms Data Structures in Java #2 (+INTERVIEW QUESTIONS),/course/algorithms-and-data-structures-in-java-part-ii/,,Mobile,Native,java
351310,Learn to Program with Java for Complete Beginners - Part 1,/course/learn-to-program-with-java-1/,,Mobile,Native,java
1053406,Java Web Services Part 2 - SOAP and REST Security,/course/javawebservicespart2/,,Mobile,Native,java
1425880,Java Web Development Under The Hood,/course/java-web-development-under-the-hood/,,Mobile,Native,java
2671034,Java 11 For Complete Beginners,/course/java-11-complete-beginners/,,Mobile,Native,java
1249018,Java for beginners (Core concepts): Easy course on Java,/course/java-free/,,Mobile,Native,java
1228376,Learn Java the Easy Way: Build Desktop & Android Mobile Apps,/course/java-the-easy-way/,,Mobile,Native,java
1700694,Build Minecraft Mod using JAVA - for Kids and Beginners,/course/minecraft-modding-java/,,Mobile,Native,java
834266,Java For Beginners - 1st step towards becoming a Java Guru!,/course/corejava/,,Mobile,Native,java
1230848,Learn Java Programming | Complete Course,/course/the-complete-java-course-go-from-begginer-to-advanced/,,Mobile,Native,java
2916558,Advanced Java Topics: Java Reflection - Master Class,/course/java-reflection-master-class/,,Mobile,Native,java
3356146,Java Programming for Complete Stranger,/course/java-programming-for-complete-stranger/,,Mobile,Native,java
2780776,Practical Java Basics Course with Real-life Examples,/course/practical-java-course-for-beginners/,,Mobile,Native,java
1135326,Learn Java by building 17 projects step by step,/course/java-for-beginners-with-17-hands-on-projects/,,Mobile,Native,java
2553023,SOLID principles & Design Patterns for Java programmers,/course/design-patterns-and-solid-principles/,,Mobile,Native,java
2027988,Java Programming Bootcamp 2023 - Build Real Projects!,/course/java-programming-become-complete-java-developer/,,Mobile,Native,java
3945196,Professional Certificate in Java Programming,/course/professional-certificate-in-java-programming/,,Mobile,Native,java
1297194,Fundamentals of Java with NetBeans,/course/fundamentals-of-java-with-netbeans/,,Mobile,Native,java
858882,Java for Beginners in 2 hours: Build a Banking Application,/course/java-for-beginners-in-2-hours-build-a-banking-application/,,Mobile,Native,java
441606,Step By Step Java Programming Complete Course,/course/step-by-step-java-programming-complete-course/,,Mobile,Native,java
4150774,Android App Development Master Course with Java | Android,/course/full-android-11-masterclass-course-with-java-53-hours/,,Mobile,Native,java
345178,Become A Professional Java Developer From Scratch,/course/become-a-professional-java-developer-from-scratch/,,Mobile,Native,java
512546,Ultimate Java Development and Certification Guide,/course/ultimate-java-development-and-certification-guide/,,Mobile,Native,java
389522,Java 8 - Beyond the Basics,/course/java-8-beyond-the-basics/,,Mobile,Native,java
2830346,Java Programming Comprehensive Course 2022,/course/java-programming-fundamentals-training/,,Mobile,Native,java
316970,Beginner Professional Java - Learn to Code for Work and Fun,/course/beginner-pro-java/,,Mobile,Native,java
421806,Java Programming – the Master Course,/course/java-programming-the-master-course/,,Mobile,Native,java
3847946,Master The Java Programming Language,/course/java-tutorial-by-sagar/,,Mobile,Native,java
4107958,GoF Design Patterns - Complete Course with Java Examples,/course/gof-design-patterns-learnit/,,Mobile,Native,java
2404700,Learn Java Programming - Beginners guide 2022,/course/learn-java-programming-from-beginner-to-pro-2020/,,Mobile,Native,java
3502634,The Complete Java Developer Course -Mastering Java from zero,/course/the-complete-java-developer-course-mastering-java-from-zero/,,Mobile,Native,java
12975,Introduction to Java Programming for Online Learners,/course/learning-to-program-in-java-a-supplement-for-online-academic-learners/,,Mobile,Native,java
2923542,Reflections and Annotation in Java Uncomplicated,/course/reflections-and-annotation-in-java-uncomplicated/,,Mobile,Native,java
2363036,Java Programming: Learn Core Java and Improve Java Skills,/course/java-programming-learn-java-and-improve-core-java-skills/,,Mobile,Native,java
1157988,Get your Java dream job! Beginners interview preparation,/course/get-your-java-dream-job-junior-interview-preparation/,,Mobile,Native,java
639048,"From 0 to 1: Learn Java Programming -Live Free,Learn To Code",/course/from-0-to-1-java/,,Mobile,Native,java
4702002,45 Real World Java Development Projects Bootcamp Course 2022,/course/java-programming-project-using-jsp-jdbc-servlets/,,Mobile,Native,java
2933914,Learn Java From Scratch,/course/learn-java-from-scratch-q/,,Mobile,Native,java
3539240,Learn Java Programming: Classes and Objects,/course/learn-java-programming-classes-and-objects/,,Mobile,Native,java
4603798,Learn Coding with Java from Scratch: Essential Training 2023,/course/learn-coding-with-java-from-scratch-essential-training-2022/,,Mobile,Native,java
2456220,Java Interview Questions Boot Camp - 1000+ Q& A Master Class,/course/java-interview-questions-bootcamp-master-class-1000-java-questions/,,Mobile,Native,java
165236,What's New in Java 8: Lambdas,/course/whats-new-in-java-8/,,Mobile,Native,java
623036,Java Programming | Absolute Beginners,/course/beginners-java-programming-programming-for-everybody/,,Mobile,Native,java
1341322,Quick Course - Java interview preparation - for junior,/course/quick-course-java-interview-preparation-for-junior/,,Mobile,Native,java
3529020,Build 10 Java Beginner Projects  from scratch,/course/build-10-java-beginner-projects-from-scratch/,,Mobile,Native,java
136098,Intermediate & Advanced Java Programming,/course/intermediate-advanced-java-programming/,,Mobile,Native,java
1236852,Java Programming: Become a Professional Java Engineer!,/course/java-programming-the-authoritative-edition/,,Mobile,Native,java
887006,Java Object-Oriented Programming : Build a Quiz Application,/course/java-object-oriented-programming-build-a-quiz-application/,,Mobile,Native,java
684904,Java in 3 Hours: Java Programming Tutorial for Beginners,/course/java-in-3-hours-java-programming-tutorial-for-beginners/,,Mobile,Native,java
3181640,Practical Java Programming Practices (120+ Common Projects),/course/practical-java-programming-practices-120-common-projects/,,Mobile,Native,java
351374,Learn to Program with Java for Complete Beginners - Part 2,/course/learn-to-program-with-java-2/,,Mobile,Native,java
763258,Core Java Programming from Scratch to Advanced,/course/core-java-fundamentals/,,Mobile,Native,java
645792,Java Programming for Beginners: Become a Java Programmer,/course/introduction-to-java-programming-b/,,Mobile,Native,java
681866,Design 11 applications in Java from Scratch,/course/javatutorial/,,Mobile,Native,java
4313758,Java Fundamentals Course - Sinhala Medium,/course/java-certificate-course-sinhala-medium/,,Mobile,Native,java
1346964,Java for beginners: Step-by-step hands-on guide to Java,/course/java-for-beginners-step-by-step-hands-on-guide-to-java/,,Mobile,Native,java
4209504,Master Multithreading - Concurrency with Java Examples,/course/multithreading-learnit/,,Mobile,Native,java
1190864,JAVA Programming for Beginners - The Complete Course,/course/java-the-complete-course/,,Mobile,Native,java
1567526,Java A-Z™ : Learn java within 8 hours,/course/java-a-z-become-masterclass-for-java-easy-jobs/,,Mobile,Native,java
432700,Advanced Data Structures and Algorithms in Java ( DSA ),/course/data-structures-and-algorithms-in-java-2/,,Mobile,Native,java
872936,Android & Java Developer Bootcamp,/course/android-java-app-development-masterclass/,,Mobile,Native,java
2865038,Learn Java Basics in one hour with coding exercises,/course/learn-java-basics/,,Mobile,Native,java
3376366,The Complete Java Developer Course: From Beginner to Master!,/course/the-complete-java-developer-course-from-beginner-to-master/,,Mobile,Native,java
4340216,Thinking Beyond Java 8,/course/thinking-beyond-java-8/,,Mobile,Native,java
1923196,Java - A 3-Step Process to Master Java in 7 days for Newbies,/course/java-a-3-step-process-to-master-java-in-7-days-for-newbies/,,Mobile,Native,java
906068,Java Programming for Humans!,/course/java-programming-for-humans/,,Mobile,Native,java
2384838,Computer Science 101: Intro to Java & Algorithms,/course/computerscience101/,,Mobile,Native,java
4702058,Java Development Course: Build 40 Real World Projects 2022,/course/build-java-projects-using-jsp-jdbc-servlets-maven-springboot/,,Mobile,Native,java
1264836,Java for beginners:  Create 10 useful complete projects,/course/java-for-beginners-create-10-useful-complete-projects/,,Mobile,Native,java
3794620,Java Basics for Beginners: Learn Coding with Java,/course/java-programming-for-beginners-learn-coding-with-java/,,Mobile,Native,java
676206,Java Basics Bootcamp,/course/complete-java-basics-for-beginners-start-to-finish/,,Mobile,Native,java
4108432,Java Programming For Complete Beginners And Experts,/course/java-from-scratch-to-master/,,Mobile,Native,java
1412532,Complete Java Bootcamp For Beginners,/course/complete-java-bootcamp-for-beginners/,,Mobile,Native,java
4342904,Java Programming - a solid foundation for new developers,/course/java-fundamentals-a-solid-foundation-for-new-programmers/,,Mobile,Native,java
3084326,Algorithms in Java :Live problem solving & Design Techniques,/course/algorithm-design-techniques-live-problem-solving-in-java/,,Mobile,Native,java
1866574,Java Masterclass | Beginner to OOP Programming with Eclipse,/course/java-masterclass-beginner-to-oop-programming-with-eclipse/,,Mobile,Native,java
2480154,Mastering Java 8 Fundamentals,/course/introduction-to-java-8-i/,,Mobile,Native,java
1602554,Core java for beginners and experts,/course/javabybhanu/,,Mobile,Native,java
3270308,Clean Code with Java examples,/course/clean-code-java/,,Mobile,Native,java
949194,OOP Java Object Oriented Programming for beginners Projects,/course/java-object-oriented-programming-basic-principles/,,Mobile,Native,java
49340,The Ultimate Java 9 Tutorial - From beginner to professional,/course/java-basics-for-j2ee-and-android/,,Mobile,Native,java
913866,Java Functional Programming,/course/introduction-to-java-8-functional-programming/,,Mobile,Native,java
2516816,"Java Multithreading , Concurrency & Parallel Programming 2/e",/course/java-multithreading-concurrency-parallel-programming-2e/,,Mobile,Native,java
1960564,Eclipse | Your Basic Java Programming Course,/course/eclipse-your-basic-java-programming-course/,,Mobile,Native,java
4852720,Java 17: Learn and dive deep into Java,/course/best-java-course/,,Mobile,Native,java
2653532,Complete Java Tutorial Step by Step - become a programmer,/course/complete-java-tutorial-step-by-step/,,Mobile,Native,java
729970,Java 1000: Linux Developer,/course/how-to-java/,,Mobile,Native,java
3206841,Introduction to Java Programming,/course/introduction-to-java-programming-n/,,Mobile,Native,java
1506644,Basic Java Programming with Eclipse,/course/eclipse-the-basic-java-programming-course/,,Mobile,Native,java
18276,Java Programming using Eclipse: An Introduction,/course/programming-java/,,Mobile,Native,java
4539778,Java Development Mega Course: Build Projects Practically,/course/build-real-world-java-projects-using-spring-jsp-jdbc/,,Mobile,Native,java
652422,Java Object-Oriented Programming: AP Computer Science B,/course/ap-computer-science-b-java-object-oriented-programming/,,Mobile,Native,java
4208444,[Free Java] Java Programming for Complete Beginners (OOP).,/course/java-programming-beginner-to-advanced-oop/,,Mobile,Native,java
1135384,Basic Java Programming with NetBeans,/course/basic-java-programming-with-netbeans/,,Mobile,Native,java
